text,label,trend,Time,Name,Quote,Before,After,rel_change
maxis bat vitrox pavilion reit mhb ranhill utilities prestariang mtouche opcom tm willowglen rubberex bertam alliance vivocom and top glove,1,flat,2020-07-23T23:12:42+08:00,PAVREIT,5212,1.6,1.58,-0.012500000000000011
ntpm 3q net profit down 35 on higher raw material costs,1,flat,2018-03-23T19:44:07+08:00,NTPM,5066,0.525,0.525,0.0
trading in shares of scomi energy to be halted pending release of material announcement,2,uptrend,2019-12-13T09:04:23+08:00,SCOMI,7158,0.04,0.045,0.12499999999999993
mmag sees 19 stake traded off market,0,downtrend,2017-10-31T23:14:49+08:00,MMAG,34,0.263333,0.225,-0.1455685386943527
utusan media prima hartalega matrix enra star tnb cmsb southern steel and kkb,2,uptrend,2018-05-16T00:53:47+08:00,MEDIA,4502,0.28,0.33,0.17857142857142852
ireka corp sees opportunities in last mile connectivity to public transit,1,flat,2018-08-29T15:12:00+08:00,IREKA,8834,0.59,0.59,0.0
benalec spring gallery mmhe hibiscus mbsb scicom bonia berjaya assets and mct,1,flat,2018-02-07T23:09:09+08:00,BENALEC,5190,0.37,0.38,0.027027027027027053
sch to buy fertiliser firm in further diversification move,1,flat,2018-03-07T19:57:18+08:00,SCH,161,0.2,0.195,-0.025000000000000022
fgv affin muhibbah engineering ahmad zaki daya materials wah seong aeon credit sarawak cable jkg land asia poly and datasonic,2,uptrend,2017-12-21T23:08:35+08:00,JKGLAND,6769,0.095,0.1,0.05263157894736847
yinson reaches agreements with ezion lenders to acquire controlling stake,1,flat,2020-02-28T21:45:04+08:00,YINSON,7293,7.15,6.95,-0.027972027972027996
tiger synergy shareholders urged to attend egm,0,downtrend,2020-02-27T16:46:11+08:00,TIGER,7079,0.05,0.045,-0.10000000000000009
mah sing panasonic bintai kinden kab puncak niaga greatech rhb yi lai supermax karex ata ims fintec global aeon credit gamuda versatile creative and deleum,1,flat,2020-12-22T00:09:00+08:00,MAHSING,8583,0.885,0.885,0.0
fgv sapura energy unisem sunway myeg pasukhas vertice land general owg mmag and magni tech,1,flat,2018-09-12T23:51:13+08:00,SUNWAY,5211,1.470444,1.499852,0.019999401541303086
heitech padu explores data centre related business shares suspended until end of day,1,flat,2020-11-26T15:49:20+08:00,HTPADU,5028,1.68,1.75,0.041666666666666706
ijm hibiscus george kent bison ytl corp syarikat takaful malaysia netx holdings cahya mata sarawak prestariang pharmaniaga axis reit advance synergy and appasia,1,flat,2017-12-05T23:20:05+08:00,PRESBHD,5204,1.4,1.39,-0.00714285714285715
sime darby well positioned to ride on economic recovery in asia rhb research,1,flat,2020-10-08T10:58:04+08:00,SIME,4197,2.45,2.41,-0.01632653061224491
yinson clarifies it s in talks with th heavy jx nippon to take over fpso charter,2,uptrend,2017-10-27T21:36:45+08:00,THHEAVY,7206,0.11,0.12,0.09090909090909087
cgs cimb slashes target price for rhb bank to rm5 80 cuts fy20 22f net profit forecasts by 5 7,1,flat,2020-03-31T11:43:53+08:00,RHBBANK,1066,4.82,4.69,-0.02697095435684645
long term prospects for pintaras jaya seen to improve under new govt policy,1,flat,2018-08-08T10:41:41+08:00,PTARAS,9598,2.69,2.65,-0.014869888475836444
csc steel mahb hektar reit klk batu kawan tomei hexza ranhill and mbm resources,1,flat,2018-02-12T22:38:04+08:00,BKAWAN,1899,19.48,19.5,0.0010266940451745161
newsbreak tide turns in umw s takeover bid for mbm resources,1,flat,2018-04-30T15:00:00+08:00,UMW,4588,6.05,6.11,0.009917355371900909
ancom atrium reit luxchem poh kong xin hwa,1,flat,2020-02-18T13:17:04+08:00,ANCOM,4758,0.66852,0.66852,0.0
careplus buys remaining stake in handglove unit,1,flat,2019-10-10T21:55:13+08:00,CAREPLS,163,0.14,0.14,0.0
cimb bank structured warrants resume trading after disruption,1,flat,2019-11-19T15:37:10+08:00,CIMB,1023,5.3,5.38,0.015094339622641523
klci up as petronas gas tops bursa gainers,1,flat,2017-12-21T18:00:32+08:00,PETGAS,6033,16.959999,17.1,0.008254776430116628
guh holdings maxim global scope industries gadang ho hup construction jiankun international kimlun lion posim mah sing mrcb nylex ralco seremban engineering turbo mech,1,flat,2020-12-17T13:37:10+08:00,HOHUP,5169,0.51,0.505,-0.00980392156862746
pecca resumes production operations after six day closure,1,flat,2020-11-23T18:50:52+08:00,PECCA,5271,1.430588,1.421176,-0.006579112924196188
green packet sees 14 stake crossed off market,1,flat,2019-11-06T21:45:56+08:00,GPACKET,82,0.73,0.725,-0.006849315068493157
jf technology mmc nationwide express tasco integrated logistics asia media diversified gateway eupe,0,downtrend,2020-10-23T13:47:50+08:00,NATWIDE,9806,0.325,0.225,-0.3076923076923077
chairman john chia partners chinese firms to launch takeover bid for unisem at rm3 30 apiece,1,flat,2018-09-12T18:08:59+08:00,CIHLDG,2828,1.82,1.82,0.0
covid 19 hartalega plant utilisation tops 90 as glove demand surge,1,flat,2020-04-23T20:02:15+08:00,HARTA,5168,7.5,7.6,0.013333333333333286
kumpulan powernet proposes private placement to raise rm12 18m,1,flat,2020-01-21T14:10:42+08:00,KPOWER,7130,0.4575,0.4525,-0.010928961748633888
at eg magni tech mesb nova wellness perak transit sarawak consolidated wz,1,flat,2019-10-15T13:47:17+08:00,PRKCORP,8346,0.35,0.35,0.0
green packet mmag gabungan aqrs superlon scientex dnex sapura energy bintai kinden supermax s p setia lagenda properties and majuperak,2,uptrend,2020-09-21T23:56:58+08:00,SUPERMX,7106,7.131523,7.53261,0.056241422764814815
stock with momentum kenanga investment bank bhd,1,flat,2018-07-04T11:10:42+08:00,KENANGA,6483,0.72,0.74,0.027777777777777804
ihh acme bina darulaman rhb bank kelington nwp and southern steel,1,flat,2018-04-16T23:20:23+08:00,SSTEEL,5665,1.85,1.91,0.03243243243243234
perak mb directs pknp to reject majuperak holdings proposals,1,flat,2018-06-26T00:14:33+08:00,MJPERAK,8141,0.28,0.28,0.0
eco world uem sunrise george kent chin hin group wct greatech heitech padu aeon credit dayang enterprise landmarks petdag maxis genm ae multi pne pcb and wintoni,1,flat,2021-01-14T00:07:25+08:00,DAYANG,5141,1.2,1.19,-0.008333333333333342
th plantations halves net loss to rm227m in fy19,1,flat,2020-02-26T22:59:28+08:00,THPLANT,5112,0.405,0.395,-0.024691358024691377
igb reit s 2q net property income tumbles 62 to distribute 0 62 sen per unit,1,flat,2020-07-20T22:59:35+08:00,IGBB,5606,2.649924,2.649924,0.0
press metal mnc wireless genetec hartalega alcom umw mahb censof uem sunrise bauto chin hin group property vizione segi,1,flat,2021-03-10T22:35:10+08:00,CENSOF,5195,0.355,0.36,0.014084507042253534
sime darby ppb dutch lady hengyuan velesto drb hicom genm genting westports heineken press metal magnum tnb hsl and kerjaya prospek,1,flat,2020-11-27T00:24:56+08:00,PPB,4065,18.799999,18.5,-0.015957394465818838
mudajaya wins rm118 6m contract to build office block in sungai buloh,1,flat,2017-10-04T10:23:27+08:00,MUDAJYA,5085,1.15,1.12,-0.026086956521738962
enra chin hin kkb engineering sumatec berjaya corp kps tnb minetech nylex and sapura industrial,1,flat,2018-03-31T00:09:57+08:00,NYLEX,4944,0.760975,0.756097,-0.006410197444068384
immediate hurdle for mitrajaya at rm1 says alliancedbs research,1,flat,2018-01-11T05:29:42+08:00,MITRA,9571,0.930619,0.892243,-0.041237069090573016
amtel bertam alliance bsl corp cam resources cn asia dgb eg industries hpmt ipmuda kobay kretam leweko msc nova msc omesti rex theta toyo xian leng,0,downtrend,2021-01-06T13:37:46+08:00,NOVAMSC,26,0.1,0.095,-0.050000000000000044
mrcb quill reit 2q net profit up 16 to rm19 08m declares 3 43 sen dpu,2,uptrend,2020-08-14T14:41:18+08:00,MQREIT,5123,0.71,0.755,0.0633802816901409
uoa development hua yang uem sunrise ihh hap seng plantations th heavy ijm corp magnum econpile ijm plantations dayang genting plantations and d o green technologies,1,flat,2017-08-23T23:51:10+08:00,UEMS,5148,1.19,1.16,-0.02521008403361347
uem sunrise eco world airasia msm 7 eleven lfe jf technology guan chong hil industries mscm and westports,1,flat,2020-10-06T00:39:28+08:00,EWINT,5283,0.415,0.4,-0.03614457831325291
pestech gets rm111 76m substation job in the philippines,1,flat,2019-12-27T13:31:28+08:00,PESTECH,5219,1.36,1.36,0.0
stock with momentum puncak niaga holdings,0,downtrend,2018-08-06T11:09:55+08:00,PUNCAK,6807,0.66,0.585,-0.11363636363636373
sime darby plantation petchem e o mct taliworks ranhill versatile creative ammb sunway and paramount,1,flat,2018-08-22T00:20:23+08:00,VERSATL,4995,0.42,0.42,0.0
eng kah eupe globaltech formation malaysia smelting corp multi usage paragon union rhone ma sarawak consolidated industries scicom,1,flat,2021-01-25T14:04:08+08:00,RHONEMA,5278,0.875,0.88,0.0057142857142857195
dps ewein g neptune gsb kumpulan perangsang selangor,1,flat,2018-05-21T13:12:17+08:00,EWEIN,7249,0.607058,0.592941,-0.023254779609197036
lafarge can one hume industries igb malayan united industries and syarikat takaful malaysia,2,uptrend,2019-06-04T14:39:26+08:00,MUIIND,3891,0.21,0.225,0.0714285714285715
pos malaysia teams up with china firm to explore cross border cooperation,1,flat,2019-08-02T12:12:50+08:00,POS,4634,1.72,1.74,0.011627906976744196
uem edgenta matrix concepts asb yinson destini uem sunrise sunway airasia insas aeon jadi imaging kpj healthcare axiata and omesti,1,flat,2020-07-10T00:58:34+08:00,KPJ,5878,0.825,0.82,-0.006060606060606067
eversendai heading towards calmer waters,2,uptrend,2017-11-27T09:05:52+08:00,SENDAI,5205,0.895,0.95,0.061452513966480375
jho low s acme obtained us 126m in imtn bond flip says auditor,1,flat,2019-11-21T17:02:03+08:00,ACME,7131,0.22,0.22,0.0
leon fuat aisb a rank chin well cn asia freight harn len hwa tai kumpulan fima lb aluminium meridian mestron perstima puncak sarawak cable signature shin yang tas tmc life yli,1,flat,2020-12-29T13:43:19+08:00,HARNLEN,7501,0.72,0.74,0.027777777777777804
westports 3q net profit at rm151m,1,flat,2017-11-10T13:12:41+08:00,WPRTS,5246,3.72,3.67,-0.013440860215053835
midf downgrades airasia to sell as share price might have overshot valuation level,1,flat,2020-12-30T11:04:02+08:00,AIRASIA,5099,0.915,0.89,-0.027322404371584723
affin hwang capital raises target price for lpi capital to rm21 70,1,flat,2017-10-10T08:12:03+08:00,LPI,8621,15.05,15.133333,0.00553707641196011
ranhill may rebound further says rhb retail research,1,flat,2018-05-24T08:34:22+08:00,RANHILL,5272,0.577557,0.569306,-0.014286035837155481
serba dinamik at higher high says alliancedbs research,1,flat,2019-08-19T08:11:26+08:00,SERBADK,5279,2.028571,2.023809,-0.0023474652846757313
perak transit pecca msc press metal texchem bursa appasia star media dolphin and vizione,2,uptrend,2020-08-07T23:05:38+08:00,PECCA,5271,1.01647,1.148235,0.12962999399883904
sern kou proposes 2 for 1 share split and 120 million free warrants,1,flat,2018-01-17T18:49:17+08:00,SERNKOU,7180,0.84,0.825,-0.017857142857142873
goh choon kim emerges as substantial shareholder in caely,1,flat,2018-08-30T00:13:12+08:00,CAELY,7154,0.625,0.615,-0.016000000000000014
lpi capital crest builder metronic global advancecon puncak niaga seremban engineering gdex tm and umw holdings,1,flat,2019-10-15T23:57:39+08:00,ADVCON,5281,0.445,0.445,0.0
stocks to watch velesto frontken hartalega dufu technology,1,flat,2019-11-06T10:20:56+08:00,FRONTKN,128,1.98,1.92,-0.03030303030303033
asia s growing cocoa appetite lifts guan chong s 2q net profit up 42,2,uptrend,2019-08-19T21:05:10+08:00,GCB,5102,1.765,1.955,0.10764872521246469
serba dinamik s 4q net profit fell by 16 6 due to one off prior year s taxation,1,flat,2018-02-26T20:45:55+08:00,SERBADK,5279,1.690476,1.714285,0.014084198770050547
klci bucks regional trend as hartalega and top glove lift,1,flat,2020-10-22T09:12:22+08:00,TOPGLOV,7113,8.8,8.9,0.011363636363636322
cimb berjaya sports toto dividend yield remain appealing,1,flat,2018-03-19T12:51:58+08:00,BJCORP,3395,0.317307,0.33173,0.04545440220354426
ekovest completes elevated u turn at jalan cheras,1,flat,2017-12-26T17:22:00+08:00,EKOVEST,8877,0.95,0.93,-0.02105263157894727
boustead returns to profit in 1q pays 2 5 sen dividend,1,flat,2018-06-01T10:46:35+08:00,BSTEAD,2771,2.4,2.51,0.04583333333333328
asia poly plans private placement to raise up to rm76m,0,downtrend,2020-08-24T23:57:51+08:00,ASIAPLY,105,0.48,0.44,-0.0833333333333333
top glove 3q net profit surges 51 4 on increased glove demand,1,flat,2018-06-19T13:55:09+08:00,TOPGLOV,7113,1.91,1.886666,-0.012216753926701553
kejuruteraan asastera landmarks only world group boilermech press metal pne pcb,1,flat,2019-08-01T13:17:25+08:00,PNEPCB,6637,0.27,0.265,-0.018518518518518535
ikhmas jaya active up 7 89 on landing subcontract jobs worth rm75 3m,1,flat,2019-06-11T09:21:24+08:00,IKHMAS,5268,0.205,0.21,0.024390243902439046
tnb top glove hlfg hlcap at systematization green packet mqreit sino hua an brahim s and focus dynamics,0,downtrend,2020-11-11T23:27:26+08:00,SYSTEMATIZATION,72,0.27,0.22,-0.18518518518518523
airasia aax withdraw appeal against high court s dismissal of judicial review bid,1,flat,2020-07-21T11:16:27+08:00,AIRASIA,5099,0.7,0.715,0.02142857142857145
sarawak consolidated mitrajaya top glove supermax eonmetall lkl gets global dialog berjaya food mhb teo seng oriental interest genm airasia sapura energy and scomi energy,2,uptrend,2021-02-09T23:22:41+08:00,MITRA,9571,0.24,0.255,0.06250000000000006
media prima proceeds with vocket stake buy,1,flat,2019-07-10T20:51:55+08:00,MEDIA,4502,0.47,0.475,0.010638297872340436
brahim s ock pestech and petgas,1,flat,2019-12-21T00:50:15+08:00,PESTECH,5219,1.29,1.33,0.031007751937984523
cimb collaborates with 10 ngos to help frontliners underserved communities,1,flat,2020-04-16T16:50:11+08:00,CIMB,1023,3.55,3.55,0.0
gpa pa dolphin dpi hong leong bank hubline inix jkg johan media prima minda mq pdz perak corp sc estate technodex tompyak toyo ink,1,flat,2020-07-08T14:25:09+08:00,HLBANK,5819,14.46,14.54,0.005532503457814543
ablegroup acme ahb chin hin group property d o dancomech d nonce eastland eka g neptune global oriental jkg marco p a pensonic smi zecon,1,flat,2020-08-27T13:00:00+08:00,ABLEGRP,7086,0.135,0.135,0.0
ho wah genting calls off icps plan,1,flat,2020-09-03T20:18:11+08:00,GENTING,3182,3.59,3.55,-0.011142061281337058
apex healthcare destini elk desa resources ghl cimb igb kim loong malakoff and widad,1,flat,2020-02-20T01:18:00+08:00,MALAKOF,5264,0.9,0.9,0.0
ioi properties three a resources affin bank awc ecm libra lee swee kiat leweko malaysia building society,1,flat,2020-12-10T14:07:55+08:00,3A,12,0.91,0.95,0.04395604395604387
ktb ataims cme d nonce dolomite dynaciate eastland gets megasun mgb pan malaysia seal sersol systech,1,flat,2020-08-26T13:47:21+08:00,PMHLDG,1287,0.325,0.315,-0.030769230769230795
high court dismisses airasia s stay application in psc suit by mahb subsidiary,1,flat,2019-09-27T10:13:03+08:00,AIRASIA,5099,1.8,1.78,-0.01111111111111112
sime darby ppb dutch lady hengyuan velesto drb hicom genm genting westports heineken press metal magnum tnb hsl and kerjaya prospek,1,flat,2020-11-27T00:24:56+08:00,PMETAL,8869,6.7,7.0,0.044776119402985044
fintec global makes rm26 7 mil from sale of 768 15 mil units of focus dynamics warrants d on open market,1,flat,2020-12-21T20:56:15+08:00,FOCUS,116,0.64,0.65,0.015625000000000014
yinson genting malaysia hong leong bank favelle favco mestron ae multi sunway apex healthcare serba dinamik and vizione,1,flat,2019-10-17T00:01:36+08:00,HLBANK,5819,16.84,16.84,0.0
mmc corp jumps 5 56 on soaring 2q earnings,1,flat,2019-08-28T09:39:05+08:00,MMCCORP,2194,1.13,1.09,-0.035398230088495415
pantech rises 2 86 on positive technical outlook,1,flat,2019-10-17T10:28:22+08:00,PANTECH,5125,0.529702,0.519801,-0.01869164171553071
mnc wireless ralco berjaya assets cheetah cymao eastland equity guh handal energy knusford komarkcorp minda global paragon union perak corp puncak niaga techna x tfp solutions,2,uptrend,2020-12-18T13:47:22+08:00,PUNCAK,6807,0.28,0.425,0.5178571428571427
ikhmas jaya ireka lpi capital pavilion reit vitrox choo bee atlan holdings ppb group nexgram tatt giap airasia x and poh huat,1,flat,2018-04-27T00:08:22+08:00,NEXGRAM,96,0.065,0.065,0.0
pwf puncak niaga crg chin hin group industronics lion industries msm signature international,2,uptrend,2021-02-26T13:42:19+08:00,SIGN,7246,0.8,0.845,0.05624999999999991
sarawak plantation 2q net profit nearly halved on lower asp sales,1,flat,2018-08-16T19:23:13+08:00,SWKPLNT,5135,1.58,1.56,-0.012658227848101276
ppb group 4q net profit jumps 58 pays 23 sen dividend,1,flat,2020-02-27T22:57:47+08:00,PPB,4065,18.299999,18.1,-0.010928907701033113
insas uoa development eco world international damansara realty misc misc c24 oriental holdings asia pac lbs bina mkh jaycorp,1,flat,2019-12-12T16:33:17+08:00,LBS,5789,0.504854,0.495145,-0.019231302515182652
singapore pe firm kendall court buys 7 19 stake in green packet,1,flat,2019-09-27T18:30:29+08:00,GPACKET,82,0.755,0.755,0.0
cimb ib research raises target price for wellcall to rm1 55,2,uptrend,2017-11-29T05:52:56+08:00,WELLCAL,7231,1.46,1.57,0.07534246575342472
appasia unit appointed as developer of electronic bank confirmation platform,2,uptrend,2018-01-30T19:20:52+08:00,APPASIA,119,0.355,0.38,0.07042253521126768
knusford and china railway s us 166m epc job in the philippines called off,1,flat,2017-12-22T21:06:30+08:00,KNUSFOR,5035,0.925,0.925,0.0
stock with momentum bcm alliance bhd,1,flat,2018-07-27T11:17:34+08:00,BCMALL,187,0.18,0.185,0.027777777777777804
top glove r d unit ranked second highest among malaysian patent applicants for 2020,1,flat,2021-02-15T11:56:40+08:00,TOPGLOV,7113,6.24,6.17,-0.011217948717948763
ayala to explore options to boost mct s public shareholding spread,1,flat,2018-02-07T18:02:15+08:00,MCT,5182,0.88,0.875,-0.005681818181818187
xox to buy 29 43 stake in cheetah for rm44 6 mil,2,uptrend,2021-02-08T21:03:41+08:00,CHEETAH,7209,0.905,0.99,0.09392265193370161
eden paramount rubberex solid thriven,1,flat,2020-03-03T13:38:48+08:00,PARAMON,1724,1.42,1.36,-0.042253521126760445
ql resources may rebound higher says rhb retail research,1,flat,2020-05-14T07:57:40+08:00,QL,7084,5.626666,5.433333,-0.034360134402859524
myeg green packet tien wah wah seong handal resources bland cymao wct and lbs bina,1,flat,2018-06-04T22:08:51+08:00,WASEONG,5142,1.353233,1.293532,-0.04411731017496618
